"ID","Severity","Status","CWE","Type","Tool","Location","Path","Line","Host"
"7187","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/svg/Remove.js:9","carbon-master/components/svg/Remove.js","9",""
"7188","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/components/svg/Remove.js:6","carbon-master/components/svg/Remove.js","6",""
"7189","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/ConfirmButton.js:20","carbon-master/components/ConfirmButton.js","20",""
"7190","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/ListSetting.js:9","carbon-master/components/ListSetting.js","9",""
"7191","Info","Escalated","","Unexpected token","JSHint","carbon-master/components/ListSetting.js:11","carbon-master/components/ListSetting.js","11",""
"7192","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/ListSetting.js:9","carbon-master/components/ListSetting.js","9",""
"7193","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/ListSetting.js:8","carbon-master/components/ListSetting.js","8",""
"7194","Info","False Positive","","Label on statement","JSHint","carbon-master/components/ListSetting.js:10","carbon-master/components/ListSetting.js","10",""
"7195","Info","Escalated","","Unexpected token","JSHint","carbon-master/components/ListSetting.js:9","carbon-master/components/ListSetting.js","9",""
"7196","Info","False Positive","","Expected an assignment or function call and saw an expression","JSHint","carbon-master/components/ListSetting.js:9","carbon-master/components/ListSetting.js","9",""
"7197","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/ListSetting.js:9","carbon-master/components/ListSetting.js","9",""
"7198","Info","False Positive","","Expected an assignment or function call and saw an expression","JSHint","carbon-master/components/ListSetting.js:10","carbon-master/components/ListSetting.js","10",""
"7199","Info","Escalated","","Missing semicolon","JSHint","carbon-master/pages/account.js:17","carbon-master/pages/account.js","17",""
"7200","Info","False Positive","","Expected an identifier and saw a reserved word","JSHint","carbon-master/pages/account.js:16","carbon-master/pages/account.js","16",""
"7201","Info","Escalated","","Unmatched token","JSHint","carbon-master/pages/account.js:17","carbon-master/pages/account.js","17",""
"7202","Info","Escalated","","Unexpected token","JSHint","carbon-master/pages/account.js:17","carbon-master/pages/account.js","17",""
"7203","Info","False Positive","","Label on statement","JSHint","carbon-master/pages/account.js:17","carbon-master/pages/account.js","17",""
"7204","Info","False Positive","","Expected an assignment or function call and saw an expression","JSHint","carbon-master/pages/account.js:17","carbon-master/pages/account.js","17",""
"7205","Info","False Positive","","Expected an identifier","JSHint","carbon-master/pages/account.js:17","carbon-master/pages/account.js","17",""
"7206","Info","Escalated","","Bad assignment","JSHint","carbon-master/pages/account.js:17","carbon-master/pages/account.js","17",""
"7207","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/Themes/index.js:28","carbon-master/components/Themes/index.js","28",""
"7208","Info","False Positive","","Expected an identifier and saw a reserved word","JSHint","carbon-master/components/Themes/index.js:10","carbon-master/components/Themes/index.js","10",""
"7209","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/RandomImage.js:16","carbon-master/components/RandomImage.js","16",""
"7210","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/components/RandomImage.js:9","carbon-master/components/RandomImage.js","9",""
"7211","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/RandomImage.js:47","carbon-master/components/RandomImage.js","47",""
"7212","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/WindowPointer.js:20","carbon-master/components/WindowPointer.js","20",""
"7213","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/components/Themes/ThemeCreate.js:11-15","carbon-master/components/Themes/ThemeCreate.js","11-15",""
"7214","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/components/Themes/ThemeCreate.js:11-15","carbon-master/components/Themes/ThemeCreate.js","11-15",""
"7215","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/Themes/ThemeCreate.js:22","carbon-master/components/Themes/ThemeCreate.js","22",""
"7216","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/FontSelect.js:11","carbon-master/components/FontSelect.js","11",""
"7217","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/components/FontSelect.js:28","carbon-master/components/FontSelect.js","28",""
"7218","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/components/FontSelect.js:6","carbon-master/components/FontSelect.js","6",""
"7219","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/style/Typography.js:114","carbon-master/components/style/Typography.js","114",""
"7220","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/Overlay.js:5","carbon-master/components/Overlay.js","5",""
"7221","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/components/Overlay.js:3-9","carbon-master/components/Overlay.js","3-9",""
"7222","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/pages/embed/index.js:48","carbon-master/pages/embed/index.js","48",""
"7223","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/pages/embed/index.js:17","carbon-master/pages/embed/index.js","17",""
"7224","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/pages/embed/index.js:71-76","carbon-master/pages/embed/index.js","71-76",""
"7225","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/pages/embed/index.js:38","carbon-master/pages/embed/index.js","38",""
"7226","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/pages/embed/index.js:14-26","carbon-master/pages/embed/index.js","14-26",""
"7227","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/PhotoCredit.js:8","carbon-master/components/PhotoCredit.js","8",""
"7228","Info","False Positive","","Expected an assignment or function call and saw an expression","JSHint","carbon-master/cypress/integration/security.spec.js:14","carbon-master/cypress/integration/security.spec.js","14",""
"7229","Info","False Positive","","Expected an assignment or function call and saw an expression","JSHint","carbon-master/components/Dropdown.js:47","carbon-master/components/Dropdown.js","47",""
"7230","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Dropdown.js:29","carbon-master/components/Dropdown.js","29",""
"7231","Info","Escalated","","Unexpected token","JSHint","carbon-master/components/Dropdown.js:41","carbon-master/components/Dropdown.js","41",""
"7232","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:17","carbon-master/components/Dropdown.js","17",""
"7233","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Dropdown.js:34","carbon-master/components/Dropdown.js","34",""
"7234","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:33","carbon-master/components/Dropdown.js","33",""
"7235","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Dropdown.js:16","carbon-master/components/Dropdown.js","16",""
"7236","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Dropdown.js:48","carbon-master/components/Dropdown.js","48",""
"7237","Info","False Positive","","Duplicate key","JSHint","carbon-master/components/Dropdown.js:41","carbon-master/components/Dropdown.js","41",""
"7238","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Dropdown.js:30","carbon-master/components/Dropdown.js","30",""
"7239","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Dropdown.js:17","carbon-master/components/Dropdown.js","17",""
"7240","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Dropdown.js:42","carbon-master/components/Dropdown.js","42",""
"7241","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Dropdown.js:20","carbon-master/components/Dropdown.js","20",""
"7242","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:16","carbon-master/components/Dropdown.js","16",""
"7243","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Dropdown.js:11","carbon-master/components/Dropdown.js","11",""
"7244","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Dropdown.js:33","carbon-master/components/Dropdown.js","33",""
"7245","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:41","carbon-master/components/Dropdown.js","41",""
"7246","Info","Escalated","","Unexpected token","JSHint","carbon-master/components/Dropdown.js:16","carbon-master/components/Dropdown.js","16",""
"7247","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:48","carbon-master/components/Dropdown.js","48",""
"7248","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Dropdown.js:23","carbon-master/components/Dropdown.js","23",""
"7249","Info","Escalated","","Unexpected token","JSHint","carbon-master/components/Dropdown.js:17","carbon-master/components/Dropdown.js","17",""
"7250","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Dropdown.js:41","carbon-master/components/Dropdown.js","41",""
"7251","Info","Escalated","","Unexpected token","JSHint","carbon-master/components/Dropdown.js:38","carbon-master/components/Dropdown.js","38",""
"7252","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:45","carbon-master/components/Dropdown.js","45",""
"7253","Info","False Positive","","Duplicate key","JSHint","carbon-master/components/Dropdown.js:23","carbon-master/components/Dropdown.js","23",""
"7254","Info","False Positive","","Duplicate key","JSHint","carbon-master/components/Dropdown.js:42","carbon-master/components/Dropdown.js","42",""
"7255","Info","Escalated","","Unexpected token","JSHint","carbon-master/components/Dropdown.js:34","carbon-master/components/Dropdown.js","34",""
"7256","Info","False Positive","","Expected an identifier and saw a reserved word","JSHint","carbon-master/components/Dropdown.js:29","carbon-master/components/Dropdown.js","29",""
"7257","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:29","carbon-master/components/Dropdown.js","29",""
"7258","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:18","carbon-master/components/Dropdown.js","18",""
"7259","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:30","carbon-master/components/Dropdown.js","30",""
"7260","Info","False Positive","","Duplicate key","JSHint","carbon-master/components/Dropdown.js:18","carbon-master/components/Dropdown.js","18",""
"7261","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:20","carbon-master/components/Dropdown.js","20",""
"7262","Info","False Positive","","Duplicate key","JSHint","carbon-master/components/Dropdown.js:48","carbon-master/components/Dropdown.js","48",""
"7263","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Dropdown.js:39","carbon-master/components/Dropdown.js","39",""
"7264","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Dropdown.js:38","carbon-master/components/Dropdown.js","38",""
"7265","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Dropdown.js:10","carbon-master/components/Dropdown.js","10",""
"7266","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/components/ApiContext.js:4","carbon-master/components/ApiContext.js","4",""
"7267","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/style/Font.js:167","carbon-master/components/style/Font.js","167",""
"7268","Info","False Positive","","Expected an identifier","JSHint","carbon-master/pages/index.js:20","carbon-master/pages/index.js","20",""
"7269","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/pages/index.js:20","carbon-master/pages/index.js","20",""
"7270","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/pages/index.js:22","carbon-master/pages/index.js","22",""
"7271","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/pages/index.js:31","carbon-master/pages/index.js","31",""
"7272","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/pages/index.js:20","carbon-master/pages/index.js","20",""
"7273","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/custom/modes/nim.js:120-327","carbon-master/lib/custom/modes/nim.js","120-327",""
"7274","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/custom/modes/nim.js:596-603","carbon-master/lib/custom/modes/nim.js","596-603",""
"7275","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/custom/modes/nim.js:500-503","carbon-master/lib/custom/modes/nim.js","500-503",""
"7276","Info","Escalated","","Unexpected token","JSHint","carbon-master/lib/custom/modes/nim.js:493","carbon-master/lib/custom/modes/nim.js","493",""
"7277","Info","False Positive","710","Inconsistent return usage","PMD","carbon-master/lib/custom/modes/nim.js:506-537","carbon-master/lib/custom/modes/nim.js","506-537",""
"7278","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/custom/modes/nim.js:47-118","carbon-master/lib/custom/modes/nim.js","47-118",""
"7279","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/custom/modes/nim.js:10-37","carbon-master/lib/custom/modes/nim.js","10-37",""
"7280","Info","Escalated","","Unexpected token","JSHint","carbon-master/lib/custom/modes/nim.js:515","carbon-master/lib/custom/modes/nim.js","515",""
"7281","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/util.js:86-91","carbon-master/lib/util.js","86-91",""
"7282","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/lib/util.js:82","carbon-master/lib/util.js","82",""
"7283","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/lib/util.js:5","carbon-master/lib/util.js","5",""
"7284","Info","False Positive","","Expected an identifier and saw a reserved word","JSHint","carbon-master/lib/util.js:83","carbon-master/lib/util.js","83",""
"7285","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/util.js:20-29","carbon-master/lib/util.js","20-29",""
"7286","Info","False Positive","","Expected an identifier and saw a reserved word","JSHint","carbon-master/lib/util.js:84","carbon-master/lib/util.js","84",""
"7287","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Button.js:26","carbon-master/components/Button.js","26",""
"7288","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/Button.js:29","carbon-master/components/Button.js","29",""
"7289","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/components/svg/Language.js:6","carbon-master/components/svg/Language.js","6",""
"7290","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/svg/Language.js:9","carbon-master/components/svg/Language.js","9",""
"7291","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Toggle.js:11","carbon-master/components/Toggle.js","11",""
"7292","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/Toggle.js:16","carbon-master/components/Toggle.js","16",""
"7293","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Toggle.js:11","carbon-master/components/Toggle.js","11",""
"7294","Info","Escalated","","Unexpected token","JSHint","carbon-master/components/Toggle.js:13","carbon-master/components/Toggle.js","13",""
"7295","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Toggle.js:8","carbon-master/components/Toggle.js","8",""
"7296","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Toggle.js:11","carbon-master/components/Toggle.js","11",""
"7297","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Toggle.js:7","carbon-master/components/Toggle.js","7",""
"7298","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Toggle.js:15","carbon-master/components/Toggle.js","15",""
"7299","Info","False Positive","","Expected an identifier","JSHint","carbon-master/pages/[id].js:35","carbon-master/pages/[id].js","35",""
"7300","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/pages/[id].js:9","carbon-master/pages/[id].js","9",""
"7301","Info","False Positive","","Expected an assignment or function call and saw an expression","JSHint","carbon-master/pages/[id].js:35","carbon-master/pages/[id].js","35",""
"7302","Info","Escalated","","Missing semicolon","JSHint","carbon-master/pages/[id].js:35","carbon-master/pages/[id].js","35",""
"7303","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/pages/[id].js:14","carbon-master/pages/[id].js","14",""
"7304","Info","False Positive","","Expected an operator","JSHint","carbon-master/pages/[id].js:35","carbon-master/pages/[id].js","35",""
"7305","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/pages/about.js:8","carbon-master/pages/about.js","8",""
"7306","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/custom/modes/apache.js:127-132","carbon-master/lib/custom/modes/apache.js","127-132",""
"7307","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Editor.js:112","carbon-master/components/Editor.js","112",""
"7308","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Editor.js:109","carbon-master/components/Editor.js","109",""
"7309","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Editor.js:49","carbon-master/components/Editor.js","49",""
"7310","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Editor.js:112","carbon-master/components/Editor.js","112",""
"7311","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:293","carbon-master/components/Editor.js","293",""
"7312","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Editor.js:114","carbon-master/components/Editor.js","114",""
"7313","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Editor.js:108","carbon-master/components/Editor.js","108",""
"7314","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Editor.js:317","carbon-master/components/Editor.js","317",""
"7315","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:296","carbon-master/components/Editor.js","296",""
"7316","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:77","carbon-master/components/Editor.js","77",""
"7317","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:303","carbon-master/components/Editor.js","303",""
"7318","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Editor.js:104","carbon-master/components/Editor.js","104",""
"7319","Info","Escalated","","Missing semicolon","JSHint","carbon-master/components/Editor.js:39","carbon-master/components/Editor.js","39",""
"7320","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:328","carbon-master/components/Editor.js","328",""
"7321","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Editor.js:307","carbon-master/components/Editor.js","307",""
"7322","Info","Escalated","","Missing semicolon","JSHint","carbon-master/components/Editor.js:217","carbon-master/components/Editor.js","217",""
"7323","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Editor.js:112","carbon-master/components/Editor.js","112",""
"7324","Info","False Positive","","Expected an assignment or function call and saw an expression","JSHint","carbon-master/components/Editor.js:39","carbon-master/components/Editor.js","39",""
"7325","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Editor.js:317","carbon-master/components/Editor.js","317",""
"7326","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:312","carbon-master/components/Editor.js","312",""
"7327","Info","False Positive","","Expected an identifier and saw a reserved word","JSHint","carbon-master/components/Editor.js:41","carbon-master/components/Editor.js","41",""
"7328","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Editor.js:108","carbon-master/components/Editor.js","108",""
"7329","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Editor.js:104","carbon-master/components/Editor.js","104",""
"7330","Info","False Positive","","Expected an identifier","JSHint","carbon-master/components/Editor.js:39","carbon-master/components/Editor.js","39",""
"7331","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:55","carbon-master/components/Editor.js","55",""
"7332","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Editor.js:114","carbon-master/components/Editor.js","114",""
"7333","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/Editor.js:425","carbon-master/components/Editor.js","425",""
"7334","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Editor.js:307","carbon-master/components/Editor.js","307",""
"7335","Info","False Positive","","Expected an identifier and saw a reserved word","JSHint","carbon-master/components/Editor.js:112","carbon-master/components/Editor.js","112",""
"7336","Info","Escalated","","Missing semicolon","JSHint","carbon-master/components/Editor.js:213","carbon-master/components/Editor.js","213",""
"7337","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:54","carbon-master/components/Editor.js","54",""
"7338","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:70","carbon-master/components/Editor.js","70",""
"7339","Info","Escalated","","Missing semicolon","JSHint","carbon-master/components/Editor.js:221","carbon-master/components/Editor.js","221",""
"7340","Info","False Positive","","Class properties must be methods","JSHint","carbon-master/components/Editor.js:316","carbon-master/components/Editor.js","316",""
"7341","Info","Escalated","","Use of Mozilla JavaScript extension","JSHint","carbon-master/components/Editor.js:108","carbon-master/components/Editor.js","108",""
"7342","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:79","carbon-master/components/Editor.js","79",""
"7343","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:311","carbon-master/components/Editor.js","311",""
"7344","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:132","carbon-master/components/Editor.js","132",""
"7345","Info","Escalated","","Use of ES6 extension","JSHint","carbon-master/components/Editor.js:131","carbon-master/components/Editor.js","131",""
"7346","Info","False Positive","","Missing semicolon","JSHint","carbon-master/components/Editor.js:359","carbon-master/components/Editor.js","359",""
"7347","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/Footer.js:11","carbon-master/components/Footer.js","11",""
"7348","Info","Escalated","","Unexpected token","JSHint","carbon-master/lib/custom/modes/riscv.js:646","carbon-master/lib/custom/modes/riscv.js","646",""
"7349","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/custom/modes/riscv.js:483-552","carbon-master/lib/custom/modes/riscv.js","483-552",""
"7350","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/custom/modes/riscv.js:559-601","carbon-master/lib/custom/modes/riscv.js","559-601",""
"7351","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/custom/modes/riscv.js:71-475","carbon-master/lib/custom/modes/riscv.js","71-475",""
"7352","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/custom/modes/riscv.js:656-675","carbon-master/lib/custom/modes/riscv.js","656-675",""
"7353","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/style/Reset.js:275","carbon-master/components/style/Reset.js","275",""
"7354","Info","Escalated","398","Undeclared variables are global by default","PMD","carbon-master/components/Toolbar.js:3-8","carbon-master/components/Toolbar.js","3-8",""
"7355","Info","Escalated","","Unclosed regular expression","JSHint","carbon-master/components/Toolbar.js:38","carbon-master/components/Toolbar.js","38",""
"7356","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:808-813","carbon-master/lib/constants.js","808-813",""
"7357","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:949-953","carbon-master/lib/constants.js","949-953",""
"7358","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:979-985","carbon-master/lib/constants.js","979-985",""
"7359","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:927-933","carbon-master/lib/constants.js","927-933",""
"7360","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:1007-1011","carbon-master/lib/constants.js","1007-1011",""
"7361","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:898-902","carbon-master/lib/constants.js","898-902",""
"7362","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:784-790","carbon-master/lib/constants.js","784-790",""
"7363","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:684-688","carbon-master/lib/constants.js","684-688",""
"7364","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:858-863","carbon-master/lib/constants.js","858-863",""
"7365","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:974-978","carbon-master/lib/constants.js","974-978",""
"7366","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:628-634","carbon-master/lib/constants.js","628-634",""
"7367","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:934-938","carbon-master/lib/constants.js","934-938",""
"7368","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:939-943","carbon-master/lib/constants.js","939-943",""
"7369","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:918-922","carbon-master/lib/constants.js","918-922",""
"7370","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:699-704","carbon-master/lib/constants.js","699-704",""
"7371","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:923-926","carbon-master/lib/constants.js","923-926",""
"7372","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:665-669","carbon-master/lib/constants.js","665-669",""
"7373","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:1021-1025","carbon-master/lib/constants.js","1021-1025",""
"7374","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:670-673","carbon-master/lib/constants.js","670-673",""
"7375","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:877-880","carbon-master/lib/constants.js","877-880",""
"7376","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:721-725","carbon-master/lib/constants.js","721-725",""
"7377","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:954-959","carbon-master/lib/constants.js","954-959",""
"7378","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:1002-1006","carbon-master/lib/constants.js","1002-1006",""
"7379","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:757-761","carbon-master/lib/constants.js","757-761",""
"7380","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:908-912","carbon-master/lib/constants.js","908-912",""
"7381","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:864-870","carbon-master/lib/constants.js","864-870",""
"7382","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:689-693","carbon-master/lib/constants.js","689-693",""
"7383","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:796-800","carbon-master/lib/constants.js","796-800",""
"7384","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:825-829","carbon-master/lib/constants.js","825-829",""
"7385","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:741-745","carbon-master/lib/constants.js","741-745",""
"7386","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:842-847","carbon-master/lib/constants.js","842-847",""
"7387","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:762-766","carbon-master/lib/constants.js","762-766",""
"7388","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:903-907","carbon-master/lib/constants.js","903-907",""
"7389","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:679-683","carbon-master/lib/constants.js","679-683",""
"7390","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:645-650","carbon-master/lib/constants.js","645-650",""
"7391","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:913-917","carbon-master/lib/constants.js","913-917",""
"7392","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:736-740","carbon-master/lib/constants.js","736-740",""
"7393","Low","Escalated","","Avoid trailing commas in object and array literals","PMD","carbon-master/lib/constants.js:791-795","carbon-master/lib/constants.js","791-795",""
